sofifa_id,short_name,primary_position,role_group,overall,club_name,league_name,nationality_name,PTS
231007,J. Mišić,CM,MID,72,Dinamo Zagreb,Croatian Prva HNL,Croatia,66.9
235812,G. Kvilitaia,ST,FWD,72,APOEL Nicosia FC,Cypriot First Division,Georgia,66.9
186556,Dentinho,ST,FWD,71,Shakhtar Donetsk,Ukrainian Premier League,Brazil,66.9
215042,G. Lezcano,RM,MID,70,Universidad Católica,Chilian Campeonato Nacional,Argentina,66.9
255409,R. Boženík,ST,FWD,70,Fortuna Düsseldorf,German 2. Bundesliga,Slovakia,66.9
179903,O. Bozanic,CM,MID,66,Central Coast Mariners,Australian Hyundai A-League,Australia,66.9
228207,C. Alexander,CM,MID,64,Kaizer Chiefs,South African Premier Division,South Africa,66.9
241509,Mauro Júnior,CAM,MID,74,PSV,Holland Eredivisie,Brazil,66.89999999999999
206518,C. Robinson,ST,FWD,73,West Bromwich Albion,English League Championship,Republic of Ireland,66.89999999999999
211221,M. Boyle,RM,MID,71,Hibernian,Scottish Premiership,Australia,66.89999999999999
189703,T. Viudez,ST,FWD,70,Club Atlético Rentistas,Uruguayan Primera División,Uruguay,66.89999999999999
201514,E. Kachunga,RM,MID,68,Bolton Wanderers,English League One,Congo DR,66.89999999999999
215043,S. Pol,ST,FWD,68,Club de Deportes Cobresal,Chilian Campeonato Nacional,Argentina,66.89999999999999
234022,Adrián Maideira,CAM,MID,67,Juventude,Campeonato Brasileiro Série A,Brazil,66.89999999999999
253349,A. Cabeza,ST,FWD,67,CS Emelec,Ecuadorian Serie A,Ecuador,66.89999999999999
230432,Dagoberto Esteiro,ST,FWD,73,São Paulo,Campeonato Brasileiro Série A,Brazil,66.85000000000001
238004,A. Guðmundsson,CAM,MID,71,AZ Alkmaar,Holland Eredivisie,Iceland,66.85000000000001
203547,J. Ščuk,CDM,MID,70,Altay SK,Turkish Süper Lig,Bosnia and Herzegovina,66.85000000000001
230444,Edardynho Neto,ST,FWD,70,Cuiabá,Campeonato Brasileiro Série A,Brazil,66.85000000000001
244884,M. Pellegrini,LM,MID,69,Estudiantes de La Plata,Argentina Primera División,Argentina,66.85000000000001
215330,J. Correa,CF,FWD,81,Inter,Italian Serie A,Argentina,66.85
243014,B. Mbeumo,RW,FWD,74,Brentford,English Premier League,France,66.85
237532,Rodrigo,RB,DEF,73,PAOK,Greek Super League,Brazil,66.85
236393,Marc Cardona,ST,FWD,72,Go Ahead Eagles,Holland Eredivisie,Spain,66.85
230474,Macarinho Louro,LW,FWD,71,Bahia,Campeonato Brasileiro Série A,Brazil,66.85
239361,D. de Wit,CM,MID,71,AZ Alkmaar,Holland Eredivisie,Netherlands,66.85
236838,Y. Maleh,CM,MID,69,Fiorentina,Italian Serie A,Italy,66.85
237179,C. Ndiaye,ST,FWD,69,Göztepe SK,Turkish Süper Lig,Senegal,66.85
246832,V. Bayo,ST,FWD,68,KAA Gent,Belgian Jupiler Pro League,Côte d'Ivoire,66.85
189148,J. Murphy,LM,MID,67,Hibernian,Scottish Premiership,Scotland,66.85
234196,J. Bruijn,CM,MID,67,N.E.C. Nijmegen,Holland Eredivisie,Netherlands,66.85
187447,Shin Hyung Min,CDM,MID,66,Ulsan Hyundai FC,Korean K League 1,Korea Republic,66.85
242330,J. Núñez,ST,FWD,66,12 de Octubre FC,Paraguayan Primera División,Paraguay,66.85
194122,W. Grigg,ST,FWD,64,Rotherham United,English League One,Northern Ireland,66.85
197226,S. Bertram,ST,FWD,63,VfL Osnabrück,German 3. Bundesliga,Germany,66.85
153048,M. Eikrem,CAM,MID,75,Molde FK,Norwegian Eliteserien,Norway,66.80000000000001
200469,L. Rupp,CM,MID,73,Norwich City,English Premier League,Germany,66.80000000000001
211907,J. Gondorf,CM,MID,71,Karlsruher SC,German 2. Bundesliga,Germany,66.80000000000001
258497,Miullen,ST,FWD,63,Gil Vicente FC,Portuguese Liga ZON SAGRES,Brazil,66.80000000000001
206590,Moi Gómez,LM,MID,78,Villarreal CF,Spain Primera Division,Spain,66.8
208334,J. Hector,CDM,MID,78,1. FC Köln,German 1. Bundesliga,Germany,66.8
234568,Gedson Fernandes,CM,MID,77,SL Benfica,Portuguese Liga ZON SAGRES,Portugal,66.8
244892,S. Diop,LM,MID,77,AS Monaco,French Ligue 1,France,66.8
193849,C. Hourihane,CM,MID,74,Sheffield United,English League Championship,Republic of Ireland,66.8
231113,Z. Bakaev,CAM,MID,74,Spartak Moskva,Russian Premier League,Russia,66.8
194354,E. Haji Safi,LB,DEF,72,AEK Athens,Greek Super League,Iran,66.8
245138,G. Galoppo,CM,MID,72,Club Atlético Banfield,Argentina Primera División,Argentina,66.8
178416,J. Lens,RM,MID,71,Beşiktaş JK,Turkish Süper Lig,Netherlands,66.8
225169,T. Mauricio,CAM,MID,70,FC Sochaux-Montbéliard,French Ligue 2,France,66.8
236630,Walterson,LM,MID,70,Moreirense FC,Portuguese Liga ZON SAGRES,Brazil,66.8
183449,J. Jacobson,CB,DEF,69,Wycombe Wanderers,English League One,Wales,66.8
204102,Y. Ayoub,CM,MID,69,Panathinaikos FC,Greek Super League,Morocco,66.8
205559,N. Dicko,ST,FWD,69,Gazişehir Gaziantep F.K.,Turkish Süper Lig,Mali,66.8
207805,L. Sadiku,CDM,MID,68,Kasimpaşa SK,Turkish Süper Lig,Kosovo,66.8
225713,J. Augustin,ST,FWD,67,FC Nantes,French Ligue 1,France,66.8
254889,N. Nomura,CF,FWD,67,Oita Trinita,Japanese J. League Division 1,Japan,66.8
246834,Rúben Macedo,RW,FWD,65,Clube Sport Marítimo,Portuguese Liga ZON SAGRES,Portugal,66.8
251762,S. Elia,RW,FWD,65,Benevento,Italian Serie B,Italy,66.8
226127,C. Depres,ST,FWD,64,Rodez Aveyron Football,French Ligue 2,France,66.8
264451,E. Vergani,ST,FWD,63,US Salernitana 1919,Italian Serie A,Italy,66.8
254796,N. Madueke,RM,MID,77,PSV,Holland Eredivisie,England,66.75
201389,C. Biraghi,LWB,DEF,76,Fiorentina,Italian Serie A,Italy,66.75
203106,L. Bittencourt,CAM,MID,75,SV Werder Bremen,German 2. Bundesliga,Germany,66.75
226765,L. Gamba,ST,FWD,74,Rosario Central,Argentina Primera División,Argentina,66.75
231077,M. Frýdek,LB,DEF,74,FC Luzern,Swiss Super League,Czech Republic,66.75
235996,N. Moumi Ngamaleu,LM,MID,74,BSC Young Boys,Swiss Super League,Cameroon,66.75
187533,A. Ionov,RM,MID,73,,,Russia,66.75
197402,Anselmo,CM,MID,73,Al Nassr,Saudi Abdul L. Jameel League,Brazil,66.75
207722,Cristiano,RM,MID,72,Kashiwa Reysol,Japanese J. League Division 1,Brazil,66.75
183820,M. Dossevi,RM,MID,71,Amiens SC,French Ligue 2,Togo,66.75
202305,Lee Seung Gi,CM,MID,71,Jeonbuk Hyundai Motors,Korean K League 1,Korea Republic,66.75
205983,D. Đoković,CDM,MID,71,Çaykur Rizespor,Turkish Süper Lig,Croatia,66.75
230459,Tiago Pombeira,CAM,MID,70,Clube Atlético Mineiro,Campeonato Brasileiro Série A,Brazil,66.75
245543,C. Kühlwetter,ST,FWD,70,1. FC Heidenheim 1846,German 2. Bundesliga,Germany,66.75
215168,J. Garro,LM,MID,69,Newell's Old Boys,Argentina Primera División,Argentina,66.75
203447,A. Schalk,LW,FWD,68,Servette FC,Swiss Super League,Netherlands,66.75
214980,J. Caicedo,ST,FWD,68,Club Deportes Tolima,Colombian Liga Postobón,Colombia,66.75
226924,R. Kerschbaum,CM,MID,67,FC Flyeralarm Admira,Austrian Football Bundesliga,Austria,66.75
214837,M. Donoso,ST,FWD,66,Club de Deportes Cobresal,Chilian Campeonato Nacional,Chile,66.75
240847,Leonardo Rocha,ST,FWD,66,KAS Eupen,Belgian Jupiler Pro League,Portugal,66.75
261436,I. Maggi,ST,FWD,66,Racing Club,Argentina Primera División,Argentina,66.75
193358,Romário,CM,MID,65,Kalmar FF,Swedish Allsvenskan,Brazil,66.75
201911,W. Keane,CAM,MID,65,Wigan Athletic,English League One,England,66.75
206031,Jefté,ST,FWD,65,FC Farul Constanța,Romanian Liga I,Spain,66.75
210042,J. Wurtz,CAM,MID,65,SV Wehen Wiesbaden,German 3. Bundesliga,Germany,66.75
237799,K. Sugimoto,ST,FWD,65,Yokohama F. Marinos,Japanese J. League Division 1,Japan,66.75
184433,A. Nemec,ST,FWD,64,FC Voluntari,Romanian Liga I,Slovakia,66.75
256882,Javi Cueto,ST,FWD,64,Real Oviedo,Spanish Segunda División,Spain,66.75
258149,A. Cantero,ST,FWD,63,Godoy Cruz,Argentina Primera División,Argentina,66.75
263209,Alberto Toril,ST,FWD,63,Piast Gliwice,Polish T-Mobile Ekstraklasa,Spain,66.75
207410,M. Kovačić,CM,MID,83,Chelsea,English Premier League,Croatia,66.7
243559,De Frutos,RM,MID,78,Levante Unión Deportiva,Spain Primera Division,Spain,66.7
220502,M. Zaccagni,CF,FWD,77,Lazio,Italian Serie A,Italy,66.7
201144,M. Badelj,CDM,MID,76,Genoa,Italian Serie A,Croatia,66.7
252837,Nico Melamed,LM,MID,74,RCD Espanyol de Barcelona,Spain Primera Division,Spain,66.7
209504,B. Hrgota,ST,FWD,73,SpVgg Greuther Fürth,German 1. Bundesliga,Sweden,66.7
253444,A. Kalimuendo,ST,FWD,73,Racing Club de Lens,French Ligue 1,France,66.7
239755,S. Lobjanidze,RW,FWD,72,Atakaş Hatayspor,Turkish Süper Lig,Georgia,66.7
198136,A. Ragusa,RW,FWD,71,Hellas Verona,Italian Serie A,Italy,66.7
213418,C. Akpom,ST,FWD,71,PAOK,Greek Super League,England,66.7
179528,Xavi Torres,CDM,MID,70,CD Lugo,Spanish Segunda División,Spain,66.7
202676,A. Taggart,ST,FWD,70,Cerezo Osaka,Japanese J. League Division 1,Australia,66.7
228761,Ó. Estupiñán,ST,FWD,70,Vitória de Guimarães,Portuguese Liga ZON SAGRES,Colombia,66.7
233487,R. McGree,CM,MID,70,Birmingham City,English League Championship,Australia,66.7
215817,D. Islamović,ST,FWD,68,Rosenborg BK,Norwegian Eliteserien,Montenegro,66.7
263389,M. Mimaroğlu,LW,FWD,68,Adana Demirspor,Turkish Süper Lig,Turkey,66.7
230623,S. Bakıs,ST,FWD,67,Heracles Almelo,Holland Eredivisie,Turkey,66.7
261626,A. Rayan,ST,FWD,67,Altay SK,Turkish Süper Lig,Egypt,66.7
236868,Arribas,LM,MID,66,AD Alcorcón,Spanish Segunda División,Spain,66.7
264422,M. Abline,ST,FWD,66,Stade Rennais FC,French Ligue 1,France,66.7
243282,D. McNeil,LM,MID,77,Burnley,English Premier League,England,66.69999999999999
214132,Y. Chará,RM,MID,75,Portland Timbers,USA Major League Soccer,Colombia,66.69999999999999
232099,M. Grujić,CM,MID,75,FC Porto,Portuguese Liga ZON SAGRES,Serbia,66.69999999999999
223867,A. Gruber,CF,FWD,71,LASK Linz,Austrian Football Bundesliga,Austria,66.69999999999999
209449,Gerso,LW,FWD,70,Jeju United FC,Korean K League 1,Guinea Bissau,66.69999999999999
223030,A. Kara,CDM,MID,69,Galatasaray SK,Turkish Süper Lig,Turkey,66.69999999999999
263669,Gilson Tavares,CF,FWD,66,Estoril Praia,Portuguese Liga ZON SAGRES,Cape Verde Islands,66.69999999999999
183512,Yuri Berchiche,LB,DEF,82,Athletic Club de Bilbao,Spain Primera Division,Spain,66.65
219681,J. Amavi,LB,DEF,77,Olympique de Marseille,French Ligue 1,France,66.65
186992,J. Dueñas,LB,DEF,73,Tigres U.A.N.L.,Mexican Liga MX,Mexico,66.65
230215,Osvaldão Murilo,CB,DEF,73,RB Bragantino,Campeonato Brasileiro Série A,Brazil,66.65
224967,M. Sylla,ST,FWD,72,Deportivo Alavés,Spain Primera Division,Senegal,66.65
239807,D. Frattesi,CM,MID,69,U.S. Sassuolo Calcio,Italian Serie A,Italy,66.65
166114,C. Kazim-Richards,ST,FWD,68,Derby County,English League Championship,Turkey,66.65
216479,A. Sadiku,ST,FWD,68,Unión Deportiva Las Palmas,Spanish Segunda División,Albania,66.65
239121,H. Al Ghaddioui,ST,FWD,68,VfB Stuttgart,German 1. Bundesliga,Germany,66.65
235471,B. Nowak,CAM,MID,67,Górnik Zabrze,Polish T-Mobile Ekstraklasa,Poland,66.65
242183,D. Otto,ST,FWD,67,SSV Jahn Regensburg,German 2. Bundesliga,Germany,66.65
259406,S. Muñoz,ST,FWD,67,Newcastle United,English Premier League,Mexico,66.65
264325,M. Satriano,ST,FWD,67,Inter,Italian Serie A,Uruguay,66.65
169808,U. Emanuelson,CM,MID,66,FC Utrecht,Holland Eredivisie,Netherlands,66.65
262501,Aldasoro,CDM,MID,64,Real Sociedad B,Spanish Segunda División,Spain,66.65
259747,I. Diabate,ST,FWD,63,RCD Mallorca,Spain Primera Division,Côte d'Ivoire,66.65
198706,Luis Alberto,CAM,MID,84,Lazio,Italian Serie A,Spain,66.64999999999999
241867,Aitor Ruibal,RM,MID,74,Real Betis Balompié,Spain Primera Division,Spain,66.64999999999999
230433,Calegarcinho,ST,FWD,72,Sport Club Corinthians Paulista,Campeonato Brasileiro Série A,Brazil,66.64999999999999
232375,T. Umesaki,CF,FWD,63,Oita Trinita,Japanese J. League Division 1,Japan,66.64999999999999
260420,J. Ramírez,ST,FWD,61,Gallos Blancos de Querétaro,Mexican Liga MX,Mexico,66.64999999999999
241856,Manu Morlanes,CDM,MID,73,RCD Espanyol de Barcelona,Spain Primera Division,Spain,66.60000000000001
228861,S. Iljutcenko,ST,FWD,72,Jeonbuk Hyundai Motors,Korean K League 1,Russia,66.60000000000001
239671,Tete Morente,RM,MID,72,Elche CF,Spain Primera Division,Spain,66.60000000000001
227547,D. Saint-Louis,LW,FWD,68,Atakaş Hatayspor,Turkish Süper Lig,Congo,66.60000000000001
227772,G. Giménez,CDM,MID,76,Chicago Fire Football Club,USA Major League Soccer,Paraguay,66.6
200962,André Martins,CM,MID,70,Legia Warszawa,Polish T-Mobile Ekstraklasa,Portugal,66.6
223790,S. Becker,RW,FWD,70,1. FC Union Berlin,German 1. Bundesliga,Suriname,66.6
219553,C. Aquino,CAM,MID,69,Club Cerro Porteño,Paraguayan Primera División,Argentina,66.6
237461,C. Colmán,ST,FWD,69,Godoy Cruz,Argentina Primera División,Paraguay,66.6
204044,M. Kobylański,CAM,MID,68,Eintracht Braunschweig,German 3. Bundesliga,Poland,66.6
247888,S. Esposito,ST,FWD,68,FC Basel 1893,Swiss Super League,Italy,66.6
212156,S. Rincón,RW,FWD,67,Club Atlético Huracán,Argentina Primera División,Colombia,66.6
225174,D. Louiserre,CDM,MID,67,Chamois Niortais Football Club,French Ligue 2,France,66.6
173859,S. Baldock,ST,FWD,66,Derby County,English League Championship,England,66.6
195126,J. Marquis,ST,FWD,66,Portsmouth,English League One,England,66.6
202456,J. Verhoek,ST,FWD,66,F.C. Hansa Rostock,German 2. Bundesliga,Netherlands,66.6
243245,O. Kökçü,CM,MID,75,Feyenoord,Holland Eredivisie,Turkey,66.55000000000001
264337,Rodrigo Muniz,ST,FWD,68,Fulham,English League Championship,Brazil,66.55000000000001
263973,Luís Mota,ST,FWD,61,Belenenses SAD,Portuguese Liga ZON SAGRES,Portugal,66.55000000000001
205070,Portu,RW,FWD,82,Real Sociedad,Spain Primera Division,Spain,66.55
170733,Gervinho,LW,FWD,76,Trabzonspor,Turkish Süper Lig,Côte d'Ivoire,66.55
215108,J. Buffarini,RB,DEF,76,SD Huesca,Spanish Segunda División,Argentina,66.55
167665,N. Domingo,CDM,MID,73,Club Atlético Banfield,Argentina Primera División,Argentina,66.55
231493,L. Kleinheisler,CAM,MID,73,,,Hungary,66.55
232787,Mateus,RM,MID,71,Nagoya Grampus,Japanese J. League Division 1,Brazil,66.55
243000,N. Bancu,LB,DEF,71,Universitatea Craiova,Romanian Liga I,Romania,66.55
174754,G. Torres,ST,FWD,70,Club Universidad Nacional,Mexican Liga MX,Panama,66.55
251326,Álex Bermejo,LM,MID,69,CD Tenerife,Spanish Segunda División,Spain,66.55
222066,L. Villalba,LM,MID,68,Universidad Técnica de Cajamarca,Peruvian Primera División,Argentina,66.55
229925,E. Wekesser,LB,DEF,68,SSV Jahn Regensburg,German 2. Bundesliga,Germany,66.55
196436,M. Valverde,CAM,MID,67,Sport Huancayo,Peruvian Primera División,Peru,66.55
202855,Tan Long,LW,FWD,67,Changchun Yatai FC,Chinese Super League,China PR,66.55
187761,E. Doyle,ST,FWD,66,Bolton Wanderers,English League One,Republic of Ireland,66.55
255307,B. Martínez,RM,MID,66,Club Atlético Independiente,Argentina Primera División,Argentina,66.55
252827,João Pedro,ST,FWD,63,FC Paços de Ferreira,Portuguese Liga ZON SAGRES,Portugal,66.55
227535,R. Bentancur,CM,MID,78,Juventus,Italian Serie A,Uruguay,66.5
234772,Salvi Sánchez,RM,MID,77,Cádiz CF,Spain Primera Division,Spain,66.5
227236,A. Zambo Anguissa,CM,MID,76,Napoli,Italian Serie A,Cameroon,66.5
253124,Matheus Nunes,CM,MID,76,Sporting CP,Portuguese Liga ZON SAGRES,Brazil,66.5
209888,C. Goodwin,LM,MID,73,Adelaide United,Australian Hyundai A-League,Australia,66.5
198429,S. Tecl,ST,FWD,71,SK Slavia Praha,Czech Republic Gambrinus Liga,Czech Republic,66.5
231848,Q. Boisgard,CM,MID,70,FC Lorient,French Ligue 1,France,66.5
192370,M. Formica,CAM,MID,69,Club Atlético Colón,Argentina Primera División,Argentina,66.5
214358,J. Nieto,CM,MID,69,Club Deportes Tolima,Colombian Liga Postobón,Colombia,66.5
214567,J. Reinoso,ST,FWD,69,Club The Strongest,Liga de Fútbol Profesional Boliviano,Colombia,66.5
224344,A. Vilches,ST,FWD,69,Unión La Calera,Chilian Campeonato Nacional,Chile,66.5
202223,J. Meram,LM,MID,68,Real Salt Lake,USA Major League Soccer,Iraq,66.5
262801,J. Bauman,ST,FWD,68,Independiente del Valle,Ecuadorian Serie A,Argentina,66.5
172208,J. Troisi,CAM,MID,65,Western Sydney Wanderers,Australian Hyundai A-League,Australia,66.5
232966,H. Jogo,RM,MID,65,Avispa Fukuoka,Japanese J. League Division 1,Japan,66.5
122040,M. Sağlik,ST,FWD,64,Sportclub Verl,German 3. Bundesliga,Turkey,66.5
245263,A. Stephens,ST,FWD,64,Aragua Fútbol Club,Venezuelan Primera División,Panama,66.5
216388,A. Saint-Maximin,LM,MID,79,Newcastle United,English Premier League,France,66.45
231318,R. Perraud,LB,DEF,77,Southampton,English Premier League,France,66.45
198006,J. Toornstra,CM,MID,76,Feyenoord,Holland Eredivisie,Netherlands,66.45
237043,R. Alvarado,RM,MID,76,Cruz Azul,Mexican Liga MX,Mexico,66.45
209781,P. Capelle,RM,MID,75,Angers SCO,French Ligue 1,France,66.45
243627,Y. Adli,CM,MID,75,FC Girondins de Bordeaux,French Ligue 1,France,66.45
223313,H. Arslan,CM,MID,73,Demir Grup Sivasspor,Turkish Süper Lig,Turkey,66.45
230665,Gustavo Sauer,RW,FWD,72,Boavista FC,Portuguese Liga ZON SAGRES,Brazil,66.45
238504,A. Bassi,CAM,MID,71,FC Metz,French Ligue 1,Morocco,66.45
203979,M. Bakalorz,CDM,MID,69,MSV Duisburg,German 3. Bundesliga,Germany,66.45
264181,Ž. Gavrić,LM,MID,68,Ferencvárosi TC,Hungarian Nemzeti Bajnokság I,Serbia,66.45
178089,D. Williams,LM,MID,67,ATK Mohun Bagan FC,Indian Super League,Australia,66.45
208977,F. Al Muwallad,LM,MID,67,Al Ittihad,Saudi Abdul L. Jameel League,Saudi Arabia,66.45
255766,W. Azaro,ST,FWD,67,Ettifaq FC,Saudi Abdul L. Jameel League,Morocco,66.45
217758,C. Washington,ST,FWD,66,Charlton Athletic,English League One,Northern Ireland,66.45
232380,Y. Mutō,CF,FWD,66,Kashiwa Reysol,Japanese J. League Division 1,Japan,66.45
248111,A. Artean,CDM,MID,66,FC Farul Constanța,Romanian Liga I,Romania,66.45
53655,J. Bothroyd,ST,FWD,65,Hokkaido Consadole Sapporo,Japanese J. League Division 1,England,66.45
261883,K. Fidelis,LW,FWD,60,FC Vizela,Portuguese Liga ZON SAGRES,Nigeria,66.45
202056,J. Ayoví,ST,FWD,69,Estudiantes de La Plata,Argentina Primera División,Ecuador,66.44999999999999
178424,Antunes,LB,DEF,75,FC Paços de Ferreira,Portuguese Liga ZON SAGRES,Portugal,66.4
212035,J. Bela,LM,MID,72,Birmingham City,English League Championship,Angola,66.4
190014,Y. Salibur,RM,MID,71,Fatih Karagümrük S.K.,Turkish Süper Lig,France,66.4
202035,N. Benezet,LM,MID,71,Seattle Sounders FC,USA Major League Soccer,France,66.4
237512,G. Togni,LWB,DEF,70,Club Atlético Independiente,Argentina Primera División,Argentina,66.4
186562,J. Magennis,ST,FWD,69,Hull City,English League Championship,Northern Ireland,66.4
243477,T. Badaloni,ST,FWD,69,Godoy Cruz,Argentina Primera División,Argentina,66.4
254692,E. Colley,CF,FWD,67,Spezia,Italian Serie A,Gambia,66.4
169638,C. Daniels,LWB,DEF,65,Colchester United,English League Two,England,66.4
259054,Tiago Morais,ST,FWD,65,Boavista FC,Portuguese Liga ZON SAGRES,Portugal,66.4
241191,M. Kolar,ST,FWD,63,Wisła Płock,Polish T-Mobile Ekstraklasa,Croatia,66.4
226168,M. Eggestein,CM,MID,75,Sport-Club Freiburg,German 1. Bundesliga,Germany,66.39999999999999
226376,Kaku,CAM,MID,75,Al Taawoun,Saudi Abdul L. Jameel League,Paraguay,66.39999999999999
215871,A. Jahanbakhsh,RW,FWD,73,Feyenoord,Holland Eredivisie,Iran,66.39999999999999
194063,J. Greguš,CDM,MID,72,Minnesota United FC,USA Major League Soccer,Slovakia,66.39999999999999
214973,L. Villafañez,CAM,MID,72,Panathinaikos FC,Greek Super League,Argentina,66.39999999999999
221944,P. Michorl,CM,MID,72,LASK Linz,Austrian Football Bundesliga,Austria,66.39999999999999
223017,Ö. Şahiner,RM,MID,72,İstanbul Başakşehir FK,Turkish Süper Lig,Turkey,66.39999999999999
224756,A. Lusamba,CM,MID,72,Amiens SC,French Ligue 2,France,66.39999999999999
229271,P. Köpke,ST,FWD,69,1. FC Nürnberg,German 2. Bundesliga,Germany,66.39999999999999
160209,J. Calesti,RM,MID,66,Centro Atlético Fénix,Uruguayan Primera División,Uruguay,66.39999999999999
187337,G. Molins,ST,FWD,66,Sarpsborg 08 FF,Norwegian Eliteserien,Sweden,66.39999999999999
253825,J. Barco,CM,MID,66,Carlos A. Mannucci,Peruvian Primera División,Peru,66.39999999999999
162471,A. Keogh,ST,FWD,65,Perth Glory,Australian Hyundai A-League,Republic of Ireland,66.39999999999999
236168,Raphael Doninho,CAM,MID,64,Grêmio,Campeonato Brasileiro Série A,Brazil,66.39999999999999
255138,V. Morar,ST,FWD,63,Gaz Metan Mediaş,Romanian Liga I,Romania,66.39999999999999
225455,V. Dávila,ST,FWD,70,Club León,Mexican Liga MX,Chile,66.35000000000001
260407,E. Wahi,ST,FWD,70,Montpellier Hérault SC,French Ligue 1,France,66.35000000000001
192126,N. Bahoui,LW,FWD,66,AIK,Swedish Allsvenskan,Sweden,66.35000000000001
241673,B. Barišić,LB,DEF,75,Rangers FC,Scottish Premiership,Croatia,66.35
204757,Toño García,LB,DEF,74,SD Eibar,Spanish Segunda División,Spain,66.35
235866,C. Kouamé,ST,FWD,74,RSC Anderlecht,Belgian Jupiler Pro League,Côte d'Ivoire,66.35
214096,T. Kleindienst,ST,FWD,73,1. FC Heidenheim 1846,German 2. Bundesliga,Germany,66.35
220165,J. Pohjanpalo,ST,FWD,73,Çaykur Rizespor,Turkish Süper Lig,Finland,66.35
205726,G. Brugman,CM,MID,72,Real Oviedo,Spanish Segunda División,Uruguay,66.35
202087,J. Geis,CDM,MID,71,1. FC Nürnberg,German 2. Bundesliga,Germany,66.35
216463,H. Sakhi,CM,MID,71,AJ Auxerre,French Ligue 2,Morocco,66.35
241278,O. Moruțan,CAM,MID,71,Galatasaray SK,Turkish Süper Lig,Romania,66.35
231433,Aitor,RW,FWD,70,Panathinaikos FC,Greek Super League,Spain,66.35
194945,R. Varga,LM,MID,69,,,Hungary,66.35
225073,J. Álvez,ST,FWD,67,Atlético Nacional,Colombian Liga Postobón,Uruguay,66.35
264595,W. Aponza,ST,FWD,65,Portimonense SC,Portuguese Liga ZON SAGRES,Colombia,66.35
