sofifa_id,short_name,primary_position,overall,club_name,league_name,nationality_name,GPS
235606,J. Karlstrøm,GK,60,Tromsø IL,Norwegian Eliteserien,Norway,59.300000000000004
259430,Marcelo Pitaluga,GK,57,Liverpool,English Premier League,Brazil,59.300000000000004
251772,E. Pérez,GK,61,AC Mineros de Guayana,Venezuelan Primera División,Venezuela,59.3
257492,José Oliveira,GK,60,FC Paços de Ferreira,Portuguese Liga ZON SAGRES,Portugal,59.3
243720,P. Sokół,GK,60,Górnik Zabrze,Polish T-Mobile Ekstraklasa,Poland,59.25
240955,T. Durso,GK,60,Gimnasia y Esgrima La Plata,Argentina Primera División,Argentina,59.24999999999999
254615,F. Tinaglini,GK,60,Montevideo City Torque,Uruguayan Primera División,Uruguay,59.2
257480,M. Raab,GK,59,1. FC Kaiserslautern,German 3. Bundesliga,Germany,59.2
264535,D. Agudelo,GK,61,Atlético Nacional,Colombian Liga Postobón,Colombia,59.150000000000006
247295,J. Hass,GK,60,Club Atlético Colón,Argentina Primera División,Argentina,59.150000000000006
253837,J. Calderón,GK,60,Club Universitario de Deportes,Peruvian Primera División,Peru,59.15
239857,Chen Zhao,GK,59,Chongqing Liangjiang Athletic,Chinese Super League,China PR,59.15
261320,L. García,GK,60,Universidad Técnica de Cajamarca,Peruvian Primera División,Peru,59.1
263920,M. Ndiaye,GK,60,Pau FC,French Ligue 2,Senegal,59.1
259900,S. Ahlers,GK,59,FC St. Pauli,German 2. Bundesliga,Germany,59.1
207589,M. Säfqvist,GK,59,Halmstads BK,Swedish Allsvenskan,Sweden,59.050000000000004
259915,J. Gal,GK,58,Degerfors IF,Swedish Allsvenskan,United States,59.050000000000004
257503,L. Klatte,GK,58,F.C. Hansa Rostock,German 2. Bundesliga,Germany,59.05
242976,T. Billson,GK,59,Scunthorpe United,English League Two,England,59.00000000000001
256965,J. Eastham,GK,59,Blackburn Rovers,English League Championship,England,59.00000000000001
262646,M. Biegański,GK,58,Wisła Kraków,Polish T-Mobile Ekstraklasa,Poland,59.00000000000001
259153,D. Özkan,GK,61,Antalyaspor,Turkish Süper Lig,Turkey,59.0
247894,Ș. Fara,GK,58,FC Dinamo 1948 Bucureşti,Romanian Liga I,Romania,59.0
187144,Cho Soo Hyuk,GK,60,Ulsan Hyundai FC,Korean K League 1,Korea Republic,58.95
260095,G. Parra,GK,59,Metropolitanos de Caracas FC,Venezuelan Primera División,Venezuela,58.95
263441,L. Bonelli,GK,59,FC Nantes,French Ligue 1,France,58.95
253843,H. Pérez,GK,60,AC Mineros de Guayana,Venezuelan Primera División,Venezuela,58.949999999999996
208067,Lee Jin Hyung,GK,59,GwangJu FC,Korean K League 1,Korea Republic,58.949999999999996
191437,A. Al Mazaidi,GK,60,Abha Club,Saudi Abdul L. Jameel League,Saudi Arabia,58.900000000000006
194894,F. Rossi,GK,60,Atalanta,Italian Serie A,Italy,58.900000000000006
242145,B. Gradecki,GK,59,Wisła Płock,Polish T-Mobile Ekstraklasa,Poland,58.900000000000006
247866,C. Miszta,GK,59,Legia Warszawa,Polish T-Mobile Ekstraklasa,Poland,58.9
263272,P. Schulze,GK,58,VfL Wolfsburg,German 1. Bundesliga,Germany,58.9
263533,T. Roufosse,GK,58,KAS Eupen,Belgian Jupiler Pro League,Belgium,58.89999999999999
199007,M. McGinley,GK,58,Finn Harps,Rep. Ireland Airtricity League,Republic of Ireland,58.85000000000001
243737,M. Kamenz,GK,60,FSV Zwickau,German 3. Bundesliga,Germany,58.85
190061,S. Deana,GK,59,Servette FC,Swiss Super League,Switzerland,58.800000000000004
245359,C. Moreno,GK,59,Pachuca,Mexican Liga MX,Mexico,58.800000000000004
259705,O. Toledo,GK,59,Guaireña FC,Paraguayan Primera División,Paraguay,58.800000000000004
258181,Joel Sousa,GK,60,CD Tondela,Portuguese Liga ZON SAGRES,Portugal,58.8
264285,Y. Karagöz,GK,59,Aytemiz Alanyaspor,Turkish Süper Lig,Turkey,58.8
257149,M. Schulze,GK,58,SC Paderborn 07,German 2. Bundesliga,Germany,58.8
215491,K. Rosa,GK,59,Wisła Kraków,Polish T-Mobile Ekstraklasa,Poland,58.75000000000001
251056,A. Ureche,GK,59,FC Academica Clinceni,Romanian Liga I,Romania,58.75000000000001
263116,L. Rieß,GK,59,1. FSV Mainz 05,German 1. Bundesliga,Germany,58.75000000000001
235304,B. Mrozek,GK,60,Lech Poznań,Polish T-Mobile Ekstraklasa,Poland,58.75
253216,Adrián,GK,60,Deportivo Alavés,Spain Primera Division,Argentina,58.75
165502,J. Lillis,GK,59,Barrow,English League Two,England,58.75
248826,T. Secchi,GK,58,Rodez Aveyron Football,French Ligue 2,France,58.75
262497,Unai Marino,GK,58,SD Amorebieta,Spanish Segunda División,Spain,58.75
247448,G. Ranjitsingh,GK,56,Philadelphia Union,USA Major League Soccer,Trinidad and Tobago,58.75
260274,J. Cuéllar,GK,60,Club Deportivo Guabirá,Liga de Fútbol Profesional Boliviano,Bolivia,58.650000000000006
250831,C. Boyce-Clarke,GK,59,Reading,English League Championship,England,58.650000000000006
228498,Choi Bong Jin,GK,60,Suwon FC,Korean K League 1,Korea Republic,58.60000000000001
227653,E. Edwards Jr.,GK,61,New England Revolution,USA Major League Soccer,United States,58.6
261014,A. Desábato,GK,60,Platense,Argentina Primera División,Argentina,58.6
264183,Fàbrega,GK,57,Unión Deportiva Las Palmas,Spanish Segunda División,Spain,58.599999999999994
243594,A. Stone,GK,59,Port Vale,English League Two,England,58.550000000000004
256156,R. Morínigo,GK,59,Club Libertad,Paraguayan Primera División,Paraguay,58.550000000000004
262718,F. Ravizzoli,GK,59,Milton Keynes Dons,English League One,Argentina,58.55
258239,M. Kochalski,GK,60,Radomiak Radom,Polish T-Mobile Ekstraklasa,Poland,58.5
261562,C. Torres,GK,59,Sport Huancayo,Peruvian Primera División,Peru,58.5
232565,G. Kawanami,GK,60,Sanfrecce Hiroshima,Japanese J. League Division 1,Japan,58.45
229368,M. Norman,GK,59,Carlisle United,English League Two,England,58.45
260362,K. Tachikawa,GK,58,Shonan Bellmare,Japanese J. League Division 1,Japan,58.45
233742,J. León,GK,57,Puebla FC,Mexican Liga MX,Mexico,58.45
263872,E. Karataş,GK,59,Altay SK,Turkish Süper Lig,Turkey,58.449999999999996
261449,M. Johnen,GK,58,1. FC Saarbrücken,German 3. Bundesliga,Germany,58.4
218593,S. Moore,GK,59,Blackpool,English League Championship,England,58.35
243917,J. Gauci,GK,58,Adelaide United,Australian Hyundai A-League,Australia,58.30000000000001
242585,T. Shibuya,GK,59,Nagoya Grampus,Japanese J. League Division 1,Japan,58.300000000000004
242297,A. Søndergaard,GK,58,Randers FC,Danish Superliga,Denmark,58.300000000000004
245284,T. Stirl,GK,59,TSV Havelse,German 3. Bundesliga,Germany,58.3
257637,D. Klein,GK,59,FC Augsburg,German 1. Bundesliga,Germany,58.3
251904,J. Schelfhout,GK,57,KV Oostende,Belgian Jupiler Pro League,Belgium,58.3
260969,Pablo Picón,GK,60,Levante Unión Deportiva,Spain Primera Division,Spain,58.25
236794,J. Dakir,GK,59,Randers FC,Danish Superliga,Denmark,58.25
257342,K. Dąbrowski,GK,59,Hibernian,Scottish Premiership,Poland,58.25
261755,D. Reiziger,GK,59,Vitesse,Holland Eredivisie,Netherlands,58.25
221790,D. Primel,GK,58,PGE FKS Stal Mielec,Polish T-Mobile Ekstraklasa,Poland,58.25
251332,R. Bouallak,GK,58,ESTAC Troyes,French Ligue 1,France,58.25
238571,Lee Jun,GK,58,Pohang Steelers,Korean K League 1,Korea Republic,58.20000000000001
225766,H. Keto,GK,59,HJK Helsinki,Finnish Veikkausliiga,Finland,58.2
193912,S. Roy,GK,58,NorthEast United FC,Indian Super League,India,58.150000000000006
253410,J. Hupe,GK,58,1. FC Saarbrücken,German 3. Bundesliga,Germany,58.150000000000006
260330,I. Ouchi,GK,58,Yokohama FC,Japanese J. League Division 1,Japan,58.150000000000006
263531,S. Van Damme,GK,58,SV Zulte Waregem,Belgian Jupiler Pro League,Belgium,58.150000000000006
255582,A. Ichikawa,GK,58,Yokohama FC,Japanese J. League Division 1,Japan,58.15
257082,M. Liesegang,GK,58,1. FSV Mainz 05,German 1. Bundesliga,Germany,58.15
264182,R. Castellanos,GK,58,Club Necaxa,Mexican Liga MX,Mexico,58.10000000000001
259606,D. Romero,GK,59,Club Universitario de Deportes,Peruvian Primera División,Peru,58.099999999999994
263063,J. Trafford,GK,59,Accrington Stanley,English League One,England,58.050000000000004
263010,B. Balaban,GK,57,Galatasaray SK,Turkish Süper Lig,Turkey,58.050000000000004
264185,San Nicolás,GK,57,SD Eibar,Spanish Segunda División,Spain,58.050000000000004
245164,V. Kaith,GK,59,Chennaiyin FC,Indian Super League,India,58.05
248545,T. Kips,GK,59,FC Erzgebirge Aue,German 2. Bundesliga,Luxembourg,58.05
255433,T. Yamada,GK,57,Kashima Antlers,Japanese J. League Division 1,Japan,58.00000000000001
252342,C. van den Berg,GK,59,Willem II,Holland Eredivisie,Netherlands,58.0
255964,J. Miers,GK,58,Club Cerro Porteño,Paraguayan Primera División,Paraguay,58.0
193911,S. Paul,GK,57,Hyderabad FC,Indian Super League,India,58.0
258311,K. Trelowski,GK,57,Raków Częstochowa,Polish T-Mobile Ekstraklasa,Poland,58.0
229008,A. Wilk,GK,60,Cracovia,Polish T-Mobile Ekstraklasa,Poland,57.95
227529,M. Hudson,GK,59,Preston North End,English League Championship,England,57.95
246704,E. Ólafsson,GK,59,FC Midtjylland,Danish Superliga,Iceland,57.900000000000006
242715,A. Grinwis,GK,58,Orlando City Soccer Club,USA Major League Soccer,United States,57.900000000000006
243189,T. Nagaishi,GK,58,Avispa Fukuoka,Japanese J. League Division 1,Japan,57.900000000000006
264460,P. Zovko,GK,58,Spezia,Italian Serie A,Bosnia and Herzegovina,57.900000000000006
261972,M. Sanhouse,GK,58,Deportivo Táchira FC,Venezuelan Primera División,Venezuela,57.9
264211,S. Westerveld,GK,58,AZ Alkmaar,Holland Eredivisie,Spain,57.85000000000001
208842,C. Dibble,GK,58,Wrexham AFC,English National League,Wales,57.85
250865,Z. Jeacock,GK,58,Salford City,English League Two,England,57.85
239248,Sergi Puig,GK,59,SD Ponferradina,Spanish Segunda División,Spain,57.800000000000004
255893,E. Pacheco,GK,59,Club Atlético Nacional Potosí,Liga de Fútbol Profesional Boliviano,Bolivia,57.800000000000004
245074,Choi Young Eun,GK,58,Daegu FC,Korean K League 1,Korea Republic,57.800000000000004
260012,L. Lewis,GK,58,New York Red Bulls,USA Major League Soccer,United States,57.800000000000004
233030,F. Pizzicanella,GK,59,Atlético Tucumán,Argentina Primera División,Argentina,57.8
258555,D. van den Heuvel,GK,59,Leeds United,English Premier League,Netherlands,57.8
245088,M. Al Haeti,GK,58,Ettifaq FC,Saudi Abdul L. Jameel League,Saudi Arabia,57.8
262922,P. Tschernuth,GK,59,1. FC Heidenheim 1846,German 2. Bundesliga,Austria,57.75000000000001
191685,Kim Keun Bae,GK,58,Seongnam FC,Korean K League 1,Korea Republic,57.75000000000001
226423,N. Gartside,GK,58,Derry City,Rep. Ireland Airtricity League,Northern Ireland,57.75000000000001
258362,Phelipe,GK,58,FC Dallas,USA Major League Soccer,Brazil,57.75
244498,K. Szymański,GK,59,Piast Gliwice,Polish T-Mobile Ekstraklasa,Poland,57.70000000000001
251345,A. Mair,GK,58,Norwich City,English Premier League,Scotland,57.70000000000001
261376,J. Peña,GK,59,Carlos A. Mannucci,Peruvian Primera División,Peru,57.7
262599,J. Schuurman,GK,58,Go Ahead Eagles,Holland Eredivisie,Netherlands,57.7
247272,G. Ito,GK,57,Vissel Kobe,Japanese J. League Division 1,Japan,57.699999999999996
228075,Zhou Yuchen,GK,59,Guangzhou City,Chinese Super League,China PR,57.650000000000006
225061,A. Al Ruhaili,GK,58,Al Raed,Saudi Abdul L. Jameel League,Saudi Arabia,57.650000000000006
246240,H. Bernat,GK,58,Odense Boldklub,Danish Superliga,Denmark,57.650000000000006
260349,N. Abe,GK,58,FC Tokyo,Japanese J. League Division 1,Japan,57.650000000000006
241599,B. Crellin,GK,57,Fleetwood Town,English League One,England,57.650000000000006
264553,L. Ayoví,GK,57,LDU Quito,Ecuadorian Serie A,Ecuador,57.650000000000006
220188,S. Bastien,GK,58,Stevenage,English League Two,France,57.550000000000004
243566,T. Herbots,GK,58,Royale Union Saint-Gilloise,Belgian Jupiler Pro League,Belgium,57.55
222176,Liu Weiguo,GK,57,Guangzhou FC,Chinese Super League,China PR,57.5
236337,J. Turner,GK,57,Colchester United,English League Two,England,57.5
247626,D. Singh Moirangthem,GK,57,FC Goa,Indian Super League,India,57.5
251453,D. Langley,GK,58,Newcastle United,English Premier League,England,57.45
253069,M. Al Hassawi,GK,58,Al Faisaly,Saudi Abdul L. Jameel League,Saudi Arabia,57.45
259257,Lluis Tarrés,GK,58,Unión Deportiva Almería,Spanish Segunda División,Spain,57.45
261234,J. López,GK,57,Independiente del Valle,Ecuadorian Serie A,Ecuador,57.45
247202,H. Constant,GK,59,AS Nancy Lorraine,French Ligue 2,France,57.400000000000006
262818,Acín,GK,58,Real Zaragoza,Spanish Segunda División,Spain,57.400000000000006
246841,N. Forastiero,GK,59,Argentinos Juniors,Argentina Primera División,Argentina,57.4
262251,K. Tobiasz,GK,57,Legia Warszawa,Polish T-Mobile Ekstraklasa,Poland,57.4
263524,N. Heeger,GK,57,Karlsruher SC,German 2. Bundesliga,Germany,57.4
262577,K. Sentić,GK,60,Hajduk Split,Croatian Prva HNL,Croatia,57.35000000000001
251433,B. Voll,GK,58,F.C. Hansa Rostock,German 2. Bundesliga,Germany,57.35000000000001
262687,D. Kąkolewski,GK,58,Bruk-Bet Termalica Nieciecza,Polish T-Mobile Ekstraklasa,Poland,57.35000000000001
262069,Y. Pandor,GK,58,Racing Club de Lens,French Ligue 1,France,57.35
257392,J. Kroesen,GK,58,SC Heerenveen,Holland Eredivisie,Netherlands,57.300000000000004
262789,H. Barbet,GK,57,En Avant de Guingamp,French Ligue 2,France,57.3
263171,V. Lesieur,GK,58,Racing Club de Lens,French Ligue 1,Portugal,57.25000000000001
252500,K. Bieszczad,GK,58,Zagłębie Lubin,Polish T-Mobile Ekstraklasa,Poland,57.25
243130,D. Andersen,GK,57,Aarhus GF,Danish Superliga,Denmark,57.25
229046,L. Jones,GK,58,Doncaster Rovers,English League One,England,57.20000000000001
264184,Aritz de Miguel,GK,59,CD Mirandés,Spanish Segunda División,Spain,57.2
209757,V. Janjetović,GK,58,Western Sydney Wanderers,Australian Hyundai A-League,Australia,57.2
253406,J. Reckert,GK,58,Borussia Dortmund II,German 3. Bundesliga,Germany,57.2
255717,J. Mero,GK,58,CS Emelec,Ecuadorian Serie A,Ecuador,57.2
264415,C. Setford,GK,58,Ajax,Holland Eredivisie,England,57.150000000000006
226838,Wang Guoming,GK,57,Henan Songshan Longmen FC,Chinese Super League,China PR,57.150000000000006
224947,D. Grimshaw,GK,58,Blackpool,English League Championship,England,57.15
242243,H. Saruta,GK,58,Yokohama FC,Japanese J. League Division 1,Japan,57.15
262764,A. Dlugaiczyk,GK,58,TSV Havelse,German 3. Bundesliga,Germany,57.15
252046,D. Youfeigane,GK,58,En Avant de Guingamp,French Ligue 2,France,57.1
260847,T. Hayakawa,GK,56,Kashima Antlers,Japanese J. League Division 1,Japan,57.1
263052,Z. Oualah,GK,57,AFC Wimbledon,English League One,England,57.099999999999994
247289,Bruno Bertinato,GK,58,Venezia FC,Italian Serie A,Brazil,57.05
247022,J. Zetterström,GK,58,Djurgårdens IF,Swedish Allsvenskan,Sweden,57.0
225845,N. Araya,GK,57,CD Antofagasta,Chilian Campeonato Nacional,Chile,57.0
253672,A. Singh,GK,56,Odisha FC,Indian Super League,India,57.0
263569,G. Quilichini,GK,56,AC Ajaccio,French Ligue 2,France,57.0
263576,A. Makatounakis,GK,58,SV Darmstadt 98,German 2. Bundesliga,Greece,56.95
239594,J. Imbrechts,GK,57,Royal Charleroi S.C.,Belgian Jupiler Pro League,Sweden,56.95
264588,L. Marquines,GK,57,Atlético Nacional,Colombian Liga Postobón,Colombia,56.95
261687,S. Breza,GK,58,Club de Foot Montréal,USA Major League Soccer,Canada,56.900000000000006
251814,Ángel Fraga,GK,57,CD Lugo,Spanish Segunda División,Spain,56.900000000000006
256924,P. Bourdelle,GK,57,Grenoble Foot 38,French Ligue 2,France,56.900000000000006
263619,V. Chambaere,GK,57,KRC Genk,Belgian Jupiler Pro League,Belgium,56.900000000000006
262424,S. Mogoșanu,GK,58,FC U Craiova 1948,Romanian Liga I,Romania,56.9
244090,L. Schaffran,GK,58,SpVgg Greuther Fürth,German 1. Bundesliga,Germany,56.85000000000001
231681,W. Mannion,GK,57,Cambridge United,English League One,England,56.85000000000001
231861,M. Stajduhar,GK,57,Orlando City Soccer Club,USA Major League Soccer,United States,56.85000000000001
255991,R. Bettocchi,GK,57,FBC Melgar,Peruvian Primera División,Peru,56.85
257142,L. Margueron,GK,57,Clermont Foot 63,French Ligue 1,France,56.85
255989,J. Cabezudo,GK,58,FBC Melgar,Peruvian Primera División,Peru,56.800000000000004
260018,D. Odumosu,GK,58,Drogheda United,Rep. Ireland Airtricity League,Republic of Ireland,56.800000000000004
263798,R. Roefs,GK,57,N.E.C. Nijmegen,Holland Eredivisie,Netherlands,56.800000000000004
111328,L. McCormick,GK,59,Plymouth Argyle,English League One,England,56.8
251753,J. Odehnal,GK,57,SC Rheindorf Altach,Austrian Football Bundesliga,Austria,56.8
256754,D. Salhi,GK,57,USL Dunkerque,French Ligue 2,France,56.8
262830,T. Saunders,GK,56,Nashville SC,USA Major League Soccer,United States,56.8
244362,L. Hunn,GK,57,SC Freiburg II,German 3. Bundesliga,Switzerland,56.75000000000001
262266,B. Minnema,GK,56,SC Cambuur,Holland Eredivisie,Netherlands,56.75000000000001
243048,W. Dennis,GK,57,AFC Bournemouth,English League Championship,England,56.75
262725,R. Began,GK,57,Sepsi OSK Sf. Gheorghe,Romanian Liga I,Romania,56.75
248325,T. Rehenesh,GK,57,Jamshedpur FC,Indian Super League,India,56.650000000000006
255014,T. Bartouche-Selbonne,GK,56,FC Lorient,French Ligue 1,France,56.65
260316,T. Yamanoi,GK,57,Avispa Fukuoka,Japanese J. League Division 1,Japan,56.6
205558,J. Cracknell,GK,57,Harrogate Town,English League Two,England,56.599999999999994
262080,Y. Hayasaka,GK,56,Kawasaki Frontale,Japanese J. League Division 1,Japan,56.550000000000004
237736,S. Awaka,GK,58,Hokkaido Consadole Sapporo,Japanese J. League Division 1,Japan,56.55
248246,D. Majumder,GK,55,Chennaiyin FC,Indian Super League,India,56.55
256173,C. Adorno,GK,58,Club Bolívar,Liga de Fútbol Profesional Boliviano,Bolivia,56.5
261294,C. Raatsie,GK,59,Ajax,Holland Eredivisie,Netherlands,56.45
183749,L. Walker,GK,57,Milton Keynes Dons,English League One,England,56.45
263023,N. Sauter,GK,56,SC Freiburg II,German 3. Bundesliga,Germany,56.45
262708,T. Malbec,GK,58,FC Girondins de Bordeaux,French Ligue 1,France,56.400000000000006
253955,Han Jiaqi,GK,57,Guangzhou City,Chinese Super League,China PR,56.400000000000006
261344,B. Pico,GK,56,Guayaquil City FC,Ecuadorian Serie A,Ecuador,56.400000000000006
258548,Julen,GK,57,CD Lugo,Spanish Segunda División,Spain,56.4
262530,A. Thomas,GK,56,Seattle Sounders FC,USA Major League Soccer,Russia,56.4
256601,R. Cancino,GK,57,Unión La Calera,Chilian Campeonato Nacional,Chile,56.35000000000001
262420,R. Popa,GK,56,FC U Craiova 1948,Romanian Liga I,Romania,56.35000000000001
225981,A. Pearce,GK,58,Central Coast Mariners,Australian Hyundai A-League,Australia,56.35
240804,C. Yates,GK,57,Dundalk FC,Rep. Ireland Airtricity League,Scotland,56.35
243711,T. Callens,GK,57,FC Lorient,French Ligue 1,France,56.35
247561,Guo Wei,GK,58,Shenzhen FC,Chinese Super League,China PR,56.300000000000004
257517,W. Vanmarsenille,GK,56,Sint-Truidense VV,Belgian Jupiler Pro League,Belgium,56.300000000000004
253169,Kim Jung Ho,GK,57,Gangwon FC,Korean K League 1,Korea Republic,56.3
257425,G. Gutiérrez,GK,57,Deportivo Toluca,Mexican Liga MX,Mexico,56.3
257926,C. Ramos,GK,57,CF Monterrey,Mexican Liga MX,Mexico,56.25
248284,A. Gomes,GK,57,Kerala Blasters FC,Indian Super League,India,56.2
182076,Liu Zhenli,GK,58,Qingdao FC,Chinese Super League,China PR,56.199999999999996
140300,P. Cherrie,GK,57,Dundalk FC,Rep. Ireland Airtricity League,Scotland,56.150000000000006
255811,B. Castro,GK,57,Sociedad Deportiva Aucas,Ecuadorian Serie A,Ecuador,56.150000000000006
260913,B. Thompson,GK,56,Sporting Kansas City,USA Major League Soccer,United States,56.150000000000006
238076,M. Bersano,GK,56,San Jose Earthquakes,USA Major League Soccer,United States,56.15
261656,C. Mizell,GK,56,New York City FC,USA Major League Soccer,United States,56.15
263922,M. Koné,GK,56,Le Havre AC,French Ligue 2,France,56.15
260194,M. Krasniqi,GK,57,Örebro SK,Swedish Allsvenskan,Sweden,56.10000000000001
247751,Kim Tae Gon,GK,57,GwangJu FC,Korean K League 1,Korea Republic,56.1
234796,J. Louchet,GK,56,Chamois Niortais Football Club,French Ligue 2,France,56.099999999999994
256220,M. Parra,GK,57,CD Huachipato,Chilian Campeonato Nacional,Chile,56.05000000000001
245866,L. Pelletier,GK,57,US Quevilly Rouen Métropole,French Ligue 2,France,56.050000000000004
261679,Ye Hoon Ueom,GK,56,Sagan Tosu,Japanese J. League Division 1,Korea Republic,56.050000000000004
263423,Q. Galvez-Diarra,GK,57,FC Sochaux-Montbéliard,French Ligue 2,France,56.00000000000001
239811,Lee Yun Oh,GK,56,Daegu FC,Korean K League 1,Korea Republic,56.00000000000001
227570,L. Steacy,GK,57,Longford Town,Rep. Ireland Airtricity League,Republic of Ireland,55.95
232673,M. Al Haidari,GK,57,Al Fayha,Saudi Abdul L. Jameel League,Saudi Arabia,55.95
253110,J. de Boer,GK,57,FC Groningen,Holland Eredivisie,Netherlands,55.95
252257,R. Jalving,GK,56,Heracles Almelo,Holland Eredivisie,Netherlands,55.95
262939,A. Schulz,GK,56,DSC Arminia Bielefeld,German 1. Bundesliga,Germany,55.95
261658,K. Atheba,GK,54,Royale Union Saint-Gilloise,Belgian Jupiler Pro League,Belgium,55.95
255849,D. Mitsui,GK,55,Nagoya Grampus,Japanese J. League Division 1,Japan,55.800000000000004
263889,T. Dickinson,GK,56,Wycombe Wanderers,English League One,England,55.8
239689,M. Sprang,GK,58,FSV Zwickau,German 3. Bundesliga,Germany,55.75
212719,D. Castanheira,GK,56,Inter Miami CF,USA Major League Soccer,United States,55.75
247656,P. Grave,GK,55,VfL Bochum 1848,German 1. Bundesliga,Germany,55.75
259988,M. Påhlsson,GK,56,Halmstads BK,Swedish Allsvenskan,Sweden,55.7
263402,T. De Percin,GK,56,AJ Auxerre,French Ligue 2,France,55.7
186838,G. Doherty,GK,57,Finn Harps,Rep. Ireland Airtricity League,Northern Ireland,55.650000000000006
219936,M. Al Wakid,GK,56,Al Hilal,Saudi Abdul L. Jameel League,Saudi Arabia,55.650000000000006
254276,E. van der Gouw,GK,56,FC Twente,Holland Eredivisie,Netherlands,55.650000000000006
258928,V. Sinisalo,GK,55,Aston Villa,English Premier League,Finland,55.650000000000006
263902,B. Al Enazi,GK,55,Al Tai,Saudi Abdul L. Jameel League,Saudi Arabia,55.60000000000001
239510,M. Köbbing,GK,56,1. FC Köln,German 1. Bundesliga,Germany,55.6
251218,S. Beccari,GK,56,WSG Tirol,Austrian Football Bundesliga,Italy,55.599999999999994
242721,E. Dick,GK,58,Columbus Crew,USA Major League Soccer,United States,55.550000000000004
248735,Bao Yaxiong,GK,56,Hebei FC,Chinese Super League,China PR,55.550000000000004
263033,M. Oczkowski,GK,56,Wisła Płock,Polish T-Mobile Ekstraklasa,Poland,55.550000000000004
102881,K. Stamatopoulos,GK,56,AIK,Swedish Allsvenskan,Canada,55.55
258056,S. Long,GK,56,Lincoln City,English League One,England,55.50000000000001
191337,R. Sugiyama,GK,58,Avispa Fukuoka,Japanese J. League Division 1,Japan,55.5
261407,K. Pinargote,GK,56,Independiente del Valle,Ecuadorian Serie A,Ecuador,55.5
236005,J. Vom Steeg,GK,57,LA Galaxy,USA Major League Soccer,United States,55.45
255159,M. Sündermann,GK,56,Hannover 96,German 2. Bundesliga,Germany,55.45
231172,J. Holmes,GK,56,Brisbane Roar,Australian Hyundai A-League,Australia,55.400000000000006
239798,A. Chernov,GK,56,Vejle Boldklub,Danish Superliga,Russia,55.400000000000006
243373,L. Jensen,GK,56,Carlisle United,English League Two,Denmark,55.400000000000006
260743,H. Sulte,GK,56,Portland Timbers,USA Major League Soccer,United States,55.400000000000006
231146,W. Al Enazi,GK,55,Al Fateh,Saudi Abdul L. Jameel League,Saudi Arabia,55.400000000000006
231682,T. Heward-Belle,GK,56,Sydney FC,Australian Hyundai A-League,Australia,55.4
244583,M. Wenssens,GK,55,KV Mechelen,Belgian Jupiler Pro League,Belgium,55.4
228253,M. Jawhar,GK,56,Abha Club,Saudi Abdul L. Jameel League,Saudi Arabia,55.35000000000001
217231,L. Kattimani,GK,56,Hyderabad FC,Indian Super League,India,55.349999999999994
254122,H. Cartwright,GK,56,Hull City,English League Championship,England,55.3
250925,A. Przybek,GK,56,Wycombe Wanderers,English League One,Wales,55.25
256234,T. Tagawa,GK,56,Yokohama F. Marinos,Japanese J. League Division 1,Japan,55.25
261867,C. González,GK,56,Deportivo La Guaira FC,Venezuelan Primera División,Venezuela,55.25
213535,K. Zobeck,GK,56,FC Dallas,USA Major League Soccer,United States,55.150000000000006
229193,D. Mitchell,GK,55,Hibernian,Scottish Premiership,Scotland,55.150000000000006
250804,J. Walsh,GK,55,Queens Park Rangers,English League Championship,England,55.150000000000006
263887,J. Urbig,GK,55,1. FC Köln,German 1. Bundesliga,Germany,55.150000000000006
257100,I. Takahashi,GK,54,Vissel Kobe,Japanese J. League Division 1,Japan,55.150000000000006
259678,L. Marić,GK,56,SK Sturm Graz,Austrian Football Bundesliga,Austria,55.10000000000001
232927,K. Matsuzawa,GK,57,Tokushima Vortis,Japanese J. League Division 1,Japan,55.1
260525,K. Ioka,GK,57,Vegalta Sendai,Japanese J. League Division 1,Japan,55.1
250897,M. Bozan,GK,55,Gazişehir Gaziantep F.K.,Turkish Süper Lig,Turkey,55.1
252160,M. Deman,GK,55,KV Kortrijk,Belgian Jupiler Pro League,Belgium,55.1
257138,B. Nna Noukeu,GK,55,Crawley Town,English League Two,Cameroon,55.1
262837,S. Mellack,GK,55,SC Freiburg II,German 3. Bundesliga,Germany,55.1
262463,V. Drăghia,GK,57,Rapid București,Romanian Liga I,Romania,55.05
241033,C. Gregory,GK,55,Shrewsbury Town,English League One,England,55.00000000000001
243387,S. Brolin,GK,56,Mjällby AIF,Swedish Allsvenskan,Sweden,55.0
260350,K. Nishikawa,GK,56,Oita Trinita,Japanese J. League Division 1,Japan,55.0
248741,D. Barden,GK,55,Livingston FC,Scottish Premiership,England,55.0
251771,D. Ojeda,GK,55,AC Mineros de Guayana,Venezuelan Primera División,Venezuela,55.0
264138,M. Rongier,GK,55,Amiens SC,French Ligue 2,France,54.95
183031,Han Feng,GK,56,Shijiazhuang Ever Bright F.C.,Chinese Super League,China PR,54.949999999999996
245090,L. Beckemeyer,GK,55,VfL Osnabrück,German 3. Bundesliga,Germany,54.900000000000006
244828,R. Gutiérrez,GK,56,Mazatlán Futbol Club,Mexican Liga MX,Mexico,54.9
259168,Y. Maronne,GK,56,Chamois Niortais Football Club,French Ligue 2,France,54.9
251815,Y. Itahashi,GK,54,Sagan Tosu,Japanese J. League Division 1,Japan,54.9
